S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,341,362,341,356,353.07,"29,704",344,"10,487,643",151,12.00,21.00,3.49,6.16,0.82,459.00,283.00
2,AHPC,-,132,140,130,135,134.06,"14,792",133,"1,983,042",48,2.00,10.00,1.50,7.69,0.69,225.00,127.00
3,AKPL,-,243,256,240,256,245.96,442,243,"108,715",18,13.00,16.00,5.35,6.67,3.92,379.00,212.00
4,ALICL,-,615,625,610,613,617.75,"4,196",605,"2,592,069",24,8.00,15.00,1.32,2.46,-0.77,"1,577.00",520.00
5,AMFI,-,850,880,850,880,866.70,"1,577",835,"1,366,790",124,45.00,30.00,5.39,3.53,1.51,"1,400.00",246.00
6,API,-,255,265,255,263,260.10,"5,646",260,"1,468,518",34,3.00,10.00,1.15,3.92,1.10,614.00,246.00
7,BARUN,-,132,135,132,135,134.89,530,134,"71,490",5,1.00,3.00,0.75,2.27,0.08,245.00,126.00
8,BBC,-,1681,1681,1648,1648,"1,655.33",90,1681,"148,980",3,-33.00,33.00,-1.96,2.00,-0.44,"3,030.00","1,660.00"
9,BFC,-,102,106,102,106,102.27,220,100,"22,500",3,6.00,4.00,6.00,3.92,3.52,170.00,98.00
10,BHBL,-,130,136,130,132,132.90,"3,695",128,"491,072",21,4.00,6.00,3.13,4.62,-0.68,285.00,120.00
11,BNT,-,6477,6600,6445,6500,"6,488.86",430,6350,"2,790,210",13,150.00,155.00,2.36,2.40,0.17,"8,287.00","5,243.00"
12,BOKL,-,308,316,302,310,307.30,"43,286",302,"13,301,779",129,8.00,14.00,2.65,4.64,0.87,458.00,250.00
13,BPCL,-,441,454,440,450,447.33,"3,020",440,"1,350,928",53,10.00,14.00,2.27,3.18,0.59,783.00,420.00
14,CBBL,-,910,937,910,920,924.33,"10,370",910,"9,585,317",56,10.00,27.00,1.10,2.97,-0.47,"1,700.00",733.00
15,CBL,-,155,162,155,159,158.85,"58,565",155,"9,303,004",117,4.00,7.00,2.58,4.52,0.09,250.00,136.00
16,CCBL,-,178,189,174,188,181.58,"55,489",177,"10,075,714",182,11.00,15.00,6.21,8.62,3.41,234.00,155.00
17,CEFL,-,116,116,114,114,114.18,110,114,"12,560",2,0.00,2.00,0.00,1.75,-0.16,227.00,101.00
18,CFCL,-,118,124,118,124,120.37,"5,343",118,"643,145",18,6.00,6.00,5.08,5.08,2.93,198.00,110.00
19,CHCL,-,720,740,720,739,729.68,"11,436",719,"8,344,577",53,20.00,20.00,2.78,2.78,1.26,975.00,543.74
20,CHL,-,122,126,122,126,123.87,47,123,"5,822",3,3.00,4.00,2.44,3.28,1.69,213.00,115.00
21,CIT,-,2400,2435,2400,2435,"2,423.23",304,2388,"736,663",8,47.00,35.00,1.97,1.46,0.48,"3,820.00","2,298.00"
22,CLBSL,-,671,697,662,697,678.06,188,659,"127,476",10,38.00,35.00,5.77,5.29,2.72,"1,350.00",613.00
23,CMF1,-,9.35,9.35,9.35,9.35,9.35,"1,000",9.5,"9,350",1,-0.15,0.00,-1.58,0.00,0.00,10.00,8.83
24,CORBL,-,101,105,101,105,102.76,330,100,"33,910",7,5.00,4.00,5.00,3.96,2.14,150.00,100.00
25,CZBIL,-,241,260,241,245,248.67,"32,291",242,"8,029,653",208,3.00,19.00,1.24,7.88,-1.50,322.00,222.00
26,DBBL,-,134,138,132,134,133.96,"41,955",133,"5,620,369",95,1.00,6.00,0.75,4.55,0.03,265.00,124.00
27,DDBL,-,661,685,650,670,661.80,"3,707",651,"2,453,301",38,19.00,35.00,2.92,5.38,1.22,"1,385.00",605.00
28,DHPL,-,102,102,102,102,102.00,20,103,"2,040",2,-1.00,0.00,-0.97,0.00,0.00,166.00,101.00
29,EBL,-,660,673,656,665,664.71,"12,375",657,"8,225,780",79,8.00,17.00,1.22,2.59,0.04,"1,299.00",635.00
30,EDBL,-,310,320,310,311,315.59,"6,776",308,"2,138,426",17,3.00,10.00,0.97,3.23,-1.48,513.00,304.00
31,EIC,-,1255,1326,1249,1316,"1,282.76",640,1250,"820,964",14,66.00,77.00,5.28,6.16,2.53,"2,750.00","1,171.00"
32,FMDBL,-,416,430,410,420,417.95,"12,063",408,"5,041,774",63,12.00,20.00,2.94,4.88,0.49,"1,087.00",400.00
33,FOWAD,-,2090,2135,2080,2120,"2,115.84","2,485",2087,"5,257,858",29,33.00,55.00,1.58,2.64,0.20,"3,805.00","1,544.00"
34,GBBL,-,195,198,192,196,195.07,"9,971",193,"1,945,045",39,3.00,6.00,1.55,3.13,0.47,273.00,169.00
35,GBIME,-,310,320,305,309,309.53,"44,022",305,"13,626,196",134,4.00,15.00,1.31,4.92,-0.17,399.00,275.00
36,GBLBS,-,550,566,547,554,557.05,"7,238",547,"4,031,960",53,7.00,19.00,1.28,3.47,-0.55,816.00,416.00
37,GDBL,-,199,205,199,203,201.67,"12,670",196,"2,555,208",38,7.00,6.00,3.57,3.02,0.65,380.00,181.00
38,GFCL,-,124,124,124,124,124.00,50,122,"6,200",1,2.00,0.00,1.64,0.00,0.00,194.00,117.00
39,GILB,-,1139,1184,1139,1184,"1,176.36",99,1117,"116,460",5,67.00,45.00,6.00,3.95,0.64,"2,385.00",951.00
40,GIMES1,-,7.92,7.92,7.92,7.92,7.92,200,8.07,"1,584",1,-0.15,0.00,-1.86,0.00,0.00,10.30,8.07
41,GLICL,-,825,841,820,820,829.75,"2,223",823,"1,844,540",20,-3.00,21.00,-0.36,2.56,-1.19,"1,091.00",598.00
42,GMFIL,-,131,133,129,129,130.48,881,133,"114,949",9,-4.00,4.00,-3.01,3.10,-1.14,270.00,122.00
43,GRDBL,-,133,137,133,137,135.10,441,132,"59,577",5,5.00,4.00,3.79,3.01,1.39,674.00,125.00
44,GUFL,-,114,114,108,110,109.94,"3,978",112,"437,342",12,-2.00,6.00,-1.79,5.56,0.05,204.00,103.00
45,HATH,-,123,123,123,123,123.00,120,121,"14,760",1,2.00,0.00,1.65,0.00,0.00,199.00,114.00
46,HBL,-,540,566,540,565,552.57,"3,342",544,"1,846,691",30,21.00,26.00,3.86,4.81,2.20,907.00,522.00
