S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,414,430,416,425,423.12,"55,870",414,"23,639,633",240,11.00,14.00,2.66,3.37,0.44,0.00,0.00
2,AHPC,-,206,206,203,206,204.75,"2,150",206,"440,210",9,0.00,3.00,0.00,1.48,0.61,0.00,0.00
3,AKPL,-,341,346,337,343,340.87,"1,127",341,"384,163",44,2.00,9.00,0.59,2.67,0.62,0.00,0.00
4,ALICL,-,1403,1419,1380,1381,"1,391.85","2,506",1403,"3,487,987",24,-22.00,39.00,-1.57,2.83,-0.79,0.00,0.00
5,API,-,459,460,443,452,451.37,"2,834",459,"1,279,180",36,-7.00,17.00,-1.53,3.84,0.14,0.00,0.00
6,BARUN,-,194,197,194,195,196.58,120,194,"23,590",4,1.00,3.00,0.52,1.55,-0.81,0.00,0.00
7,BBC,-,1764,1765,1731,1765,"1,741.29",70,1764,"121,890",4,1.00,34.00,0.06,1.96,1.34,0.00,0.00
8,BFC,-,128,128,128,128,128.00,100,128,"12,800",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BHBL,-,164,164,164,164,164.00,100,164,"16,400",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BNT,-,7544,7550,7400,7400,"7,423.18",110,7544,"816,550",4,-144.00,150.00,-1.91,2.03,-0.31,0.00,0.00
11,BOKL,-,409,415,405,407,410.88,"24,488",409,"10,061,679",91,-2.00,10.00,-0.49,2.47,-0.95,0.00,0.00
12,BPCL,-,691,694,685,685,689.27,"8,147",691,"5,615,493",32,-6.00,9.00,-0.87,1.31,-0.62,0.00,0.00
13,CBBL,-,1035,1044,1000,1000,"1,019.10","3,815",1035,"3,887,850",27,-35.00,44.00,-3.38,4.40,-1.91,0.00,0.00
14,CBL,-,182,187,180,182,183.17,"20,365",182,"3,730,249",65,0.00,7.00,0.00,3.89,-0.64,0.00,0.00
15,CCBL,-,204,205,201,203,203.34,"11,636",204,"2,366,071",73,-1.00,4.00,-0.49,1.99,-0.17,0.00,0.00
16,KMBSL,-,201,198,195,195,196.50,20,201,"3,930",2,-6.00,3.00,-2.99,1.54,-0.77,0.00,0.00
17,CFCL,-,144,144,140,142,142.87,"1,380",144,"197,160",11,-2.00,4.00,-1.39,2.86,-0.61,0.00,0.00
18,CHCL,-,915,928,895,895,909.67,"5,932",915,"5,396,147",51,-20.00,33.00,-2.19,3.69,-1.64,0.00,0.00
19,CHL,-,175,183,172,180,179.77,"1,050",175,"188,760",18,5.00,11.00,2.86,6.40,0.13,0.00,0.00
20,CIT,-,3554,3565,3530,3530,"3,544.42","1,415",3554,"5,015,356",20,-24.00,35.00,-0.68,0.99,-0.41,0.00,0.00
