S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,320,328,320,327,323.87,"5,748",324,"1,861,617",51,3.00,8.00,0.93,2.50,0.96,615.00,323.00
2,AHPC,-,167,175,164,175,168.83,"6,658",169,"1,124,094",36,6.00,11.00,3.55,6.71,3.52,318.00,169.00
3,AKPL,-,252,261,251,261,253.96,"5,031",255,"1,277,658",44,6.00,10.00,2.35,3.98,2.70,503.00,255.00
4,ALICL,-,720,758,710,758,717.61,"2,165",731,"1,553,630",23,27.00,48.00,3.69,6.76,5.33,"1,723.00",731.00
5,API,-,333,345,321,345,329.61,"1,298",339,"427,828",34,6.00,24.00,1.77,7.48,4.46,683.00,333.00
6,BARUN,-,175,175,172,172,173.80,50,178,"8,690",5,-6.00,3.00,-3.37,1.74,-1.05,319.00,175.00
7,BBC,-,1803,1803,1803,1803,"1,803.00",10,1768,"18,030",1,35.00,0.00,1.98,0.00,0.00,"3,030.00","1,687.00"
8,BFC,-,119,119,117,117,117.24,"1,700",119,"199,300",5,-2.00,2.00,-1.68,1.71,-0.20,430.00,80.00
9,BNT,-,6000,6150,6000,6100,"6,024.89",280,5935,"1,686,970",11,165.00,150.00,2.78,2.50,1.23,"8,287.00","3,382.00"
10,BOKL,-,355,362,348,358,352.61,"23,924",355,"8,435,871",85,3.00,14.00,0.85,4.02,1.51,563.00,350.00
11,BPCL,-,506,506,486,494,489.37,"4,489",497,"2,196,760",22,-3.00,20.00,-0.60,4.12,0.94,783.00,490.00
12,CBBL,-,875,907,872,900,884.62,"6,291",889,"5,565,171",54,11.00,35.00,1.24,4.01,1.71,"1,780.00",886.00
13,CBL,-,151,156,150,155,151.97,"19,728",150,"2,997,997",81,5.00,6.00,3.33,4.00,1.96,316.00,149.00
14,CCBL,-,172,175,169,175,171.83,"36,632",173,"6,294,435",133,2.00,6.00,1.16,3.55,1.81,437.00,172.00
15,CFCL,-,128,128,128,128,128.00,50,129,"6,400",1,-1.00,0.00,-0.78,0.00,0.00,216.00,129.00
16,CHCL,-,773,805,766,790,779.09,"6,587",773,"5,131,875",55,17.00,39.00,2.20,5.09,1.38,"1,009.00",649.00
17,CHL,-,160,160,160,160,160.00,10,160,"1,600",1,0.00,0.00,0.00,0.00,0.00,355.00,156.00
18,CIT,-,3118,3150,3000,3065,"3,060.97","2,726",3152,"8,344,207",44,-87.00,150.00,-2.76,5.00,0.13,"4,857.00","3,051.00"
19,CLBSL,-,755,755,740,740,752.50,60,741,"45,150",2,-1.00,15.00,-0.13,2.03,-1.69,"1,448.00",620.00
20,CZBIL,-,263,268,258,266,262.39,"17,112",263,"4,490,021",72,3.00,10.00,1.14,3.88,1.36,469.00,256.00
21,DBBL,-,140,145,138,142,140.54,"14,399",138,"2,023,685",44,4.00,7.00,2.90,5.07,1.03,304.00,138.00
22,DDBL,-,755,808,755,780,777.82,"3,265",765,"2,539,580",25,15.00,53.00,1.96,7.02,0.28,"1,700.00",760.00
23,DHPL,-,128,128,128,128,128.00,20,130,"2,560",2,-2.00,0.00,-1.54,0.00,0.00,271.00,130.00
24,EBL,-,771,790,750,765,762.88,"16,541",770,"12,618,794",140,-5.00,40.00,-0.65,5.33,0.28,"2,142.00",760.00
25,EBLCP,-,698,698,698,698,698.00,24,699,"16,752",1,-1.00,0.00,-0.14,0.00,0.00,"1,598.00",637.00
26,EDBL,-,348,353,341,343,344.58,"4,790",352,"1,650,550",19,-9.00,12.00,-2.56,3.52,-0.46,750.00,340.00
27,EIC,-,1299,1299,1204,1299,"1,268.42",685,1302,"868,870",17,-3.00,95.00,-0.23,7.89,2.35,"3,199.00","1,302.00"
28,FMDBL,-,511,549,508,535,517.28,"4,125",520,"2,133,799",40,15.00,41.00,2.88,8.07,3.31,"1,641.00",515.00
29,FOWAD,-,1910,1935,1872,1900,"1,893.77","2,139",1920,"4,050,775",38,-20.00,63.00,-1.04,3.37,0.33,"4,140.00","1,051.00"
30,GBBL,-,185,187,180,185,183.56,"5,752",182,"1,055,853",33,3.00,7.00,1.65,3.89,0.78,515.00,178.00
