S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,338,338,333,335,334.49,"7,504",344,"2,509,987",55,-9.00,5.00,-2.62,1.50,0.15,459.00,283.00
2,AHPC,-,131,133,128,131,129.98,"5,242",133,"681,378",20,-2.00,5.00,-1.50,3.91,0.78,244.00,129.00
3,AKPL,-,242,245,242,245,242.91,43,242,"10,445",2,3.00,3.00,1.24,1.24,0.85,391.00,212.00
4,ALICL,-,600,602,594,594,597.28,"10,350",602,"6,181,855",59,-8.00,8.00,-1.33,1.35,-0.55,"1,615.00",520.00
5,AMFI,-,840,845,832,836,837.40,400,839,"334,960",32,-3.00,13.00,-0.36,1.56,-0.17,"1,400.00",246.00
6,API,-,266,267,260,260,261.98,"1,709",265,"447,722",27,-5.00,7.00,-1.89,2.69,-0.76,650.00,246.00
7,BARUN,-,129,131,129,131,130.23,730,131,"95,070",5,0.00,2.00,0.00,1.55,0.59,248.00,131.00
8,BFC,-,98,98,98,98,98.00,100,98,"9,800",1,0.00,0.00,0.00,0.00,0.00,170.00,98.00
9,BHBL,-,124,124,124,124,124.00,218,126,"27,032",1,-2.00,0.00,-1.59,0.00,0.00,292.00,123.00
10,BNT,-,6171,6171,6055,6055,"6,137.17",60,6171,"368,230",5,-116.00,116.00,-1.88,1.92,-1.36,"8,287.00","5,243.00"
11,BOKL,-,275,279,275,279,276.48,"14,168",275,"3,917,236",36,4.00,4.00,1.45,1.45,0.90,465.00,250.00
12,BPCL,-,440,440,433,434,434.24,"1,464",434,"635,732",56,0.00,7.00,0.00,1.62,-0.06,783.00,420.00
13,CBBL,-,910,909,900,900,900.79,"1,470",900,"1,324,162",20,0.00,9.00,0.00,1.00,-0.09,"1,752.00",733.00
14,CBL,-,149,149,147,148,147.63,"19,473",147,"2,874,744",58,1.00,2.00,0.68,1.36,0.25,250.00,136.00
15,CCBL,-,165,168,165,167,166.81,"7,260",167,"1,211,031",39,0.00,3.00,0.00,1.82,0.11,252.00,155.00
16,CCBLPO,-,167,167,167,167,167.00,"20,000",167,"3,340,000",1,0.00,0.00,0.00,0.00,0.00,209.00,100.00
17,CHCL,-,715,720,711,715,714.39,"5,021",728,"3,586,941",45,-13.00,9.00,-1.79,1.27,0.09,975.00,543.74
18,CHL,-,117,117,117,117,117.00,38,119,"4,446",2,-2.00,0.00,-1.68,0.00,0.00,213.00,117.00
19,CIT,-,2437,2484,2437,2484,"2,460.50",20,2390,"49,210",2,94.00,47.00,3.93,1.93,0.95,"3,850.00","2,298.00"
20,CLBSL,-,660,662,660,661,660.78,51,672,"33,700",5,-11.00,2.00,-1.64,0.30,0.03,"1,350.00",613.00
21,CMF1,-,8.95,8.95,8.95,8.95,8.95,"1,000",8.95,"8,950",1,0.00,0.00,0.00,0.00,0.00,10.00,8.83
22,CZBIL,-,236,236,231,235,232.47,"8,874",233,"2,062,977",43,2.00,5.00,0.86,2.16,1.07,382.00,222.00
23,DBBL,-,127,131,124,129,125.30,"31,648",127,"3,965,437",37,2.00,7.00,1.57,5.65,2.87,269.00,124.00
24,DDBL,-,663,663,647,648,649.69,"3,596",650,"2,336,294",23,-2.00,16.00,-0.31,2.47,-0.26,"1,447.00",605.00
