S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,314,314,309,312,310.60,"5,309",316,"1,648,950",43,-4.00,5.00,-1.27,1.62,0.45,472.00,283.00
2,AHPC,-,165,165,160,160,162.57,115,162,"18,695",3,-2.00,5.00,-1.23,3.13,-1.60,300.00,147.00
3,AKPL,-,285,285,282,282,283.35,596,286,"168,878",10,-4.00,3.00,-1.40,1.06,-0.48,441.00,212.00
4,ALICL,-,680,680,670,670,671.82,110,680,"73,900",3,-10.00,10.00,-1.47,1.49,-0.27,"1,723.00",520.00
5,API,-,301,301,298,298,300.26,328,307,"98,485",9,-9.00,3.00,-2.93,1.01,-0.76,683.00,246.00
6,BARUN,-,159,159,155,155,157.11,"4,930",156,"774,575",15,-1.00,4.00,-0.64,2.58,-1.36,275.00,145.00
7,BFC,-,122,122,122,122,122.00,10,124,"1,220",1,-2.00,0.00,-1.61,0.00,0.00,430.00,80.00
8,BNT,-,5815,5815,5750,5750,"5,788.14",140,5800,"810,340",8,-50.00,65.00,-0.86,1.13,-0.66,"8,287.00","5,336.00"
9,BOKL,-,315,315,303,311,305.70,"5,674",310,"1,734,557",31,1.00,12.00,0.32,3.96,1.70,503.00,294.00
10,BPCL,-,437,445,437,443,442.23,"3,582",443,"1,584,059",81,0.00,8.00,0.00,1.83,0.17,783.00,420.00
11,CBBL,-,895,900,885,896,887.13,"12,619",900,"11,194,640",11,-4.00,15.00,-0.44,1.69,0.99,"1,752.00",733.00
12,CBL,-,151,154,151,152,152.21,"29,029",151,"4,418,504",82,1.00,3.00,0.66,1.99,-0.14,272.00,136.00
13,CCBL,-,166,170,166,170,168.30,"6,013",167,"1,011,959",41,3.00,4.00,1.80,2.41,1.00,388.00,155.00
14,CFCL,-,114,114,113,113,113.81,246,114,"27,998",2,-1.00,1.00,-0.88,0.88,-0.72,216.00,113.00
15,CHCL,-,760,764,760,761,760.70,"3,290",770,"2,502,712",24,-9.00,4.00,-1.17,0.53,0.04,975.00,543.74
16,CHL,-,147,147,147,147,147.00,34,147,"4,998",1,0.00,0.00,0.00,0.00,0.00,355.00,136.00
17,CIT,-,2500,2530,2480,2480,"2,492.02","2,403",2517,"5,988,322",42,-37.00,50.00,-1.47,2.02,-0.48,"4,857.00","2,298.00"
18,CLBSL,-,743,750,741,743,747.05,839,758,"626,779",11,-15.00,9.00,-1.98,1.21,-0.55,"1,414.00",613.00
19,CORBL,-,108,110,108,110,108.91,220,110,"23,960",4,0.00,2.00,0.00,1.85,0.99,150.00,110.00
20,CZBIL,-,240,242,239,240,239.94,"4,734",240,"1,135,875",32,0.00,3.00,0.00,1.26,0.03,412.00,236.00
21,DBBL,-,132,137,130,131,134.23,"29,225",132,"3,922,793",97,-1.00,7.00,-0.76,5.38,-2.46,281.00,130.00
22,DBBLPO,-,105,105,105,105,105.00,"1,267",105,"133,035",1,0.00,0.00,0.00,0.00,0.00,152.00,105.00
