S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,320,320,314,320,316.27,"1,083",321,"342,522",20,-1.00,6.00,-0.31,1.91,1.17,472.00,283.00
2,AHPC,-,160,164,157,164,159.40,419,163,"66,790",11,1.00,7.00,0.61,4.46,2.80,300.00,147.00
3,AKPL,-,295,300,279,287,284.16,756,292,"214,823",36,-5.00,21.00,-1.71,7.53,0.99,441.00,212.00
4,ALICL,-,713,713,700,700,700.76,170,700,"119,130",4,0.00,13.00,0.00,1.86,-0.11,"1,723.00",520.00
5,AMFI,-,383,383,383,383,383.00,10,376,"3,830",1,7.00,0.00,1.86,0.00,0.00,"1,400.00",246.00
6,API,-,318,318,300,308,302.92,"3,008",319,"911,186",61,-11.00,18.00,-3.45,6.00,1.65,683.00,246.00
7,BARUN,-,151,159,151,155,155.34,"6,763",149,"1,050,592",26,6.00,8.00,4.03,5.30,-0.22,275.00,145.00
8,BHBL,-,134,134,132,132,133.00,400,136,"53,200",3,-4.00,2.00,-2.94,1.52,-0.76,315.00,135.00
9,BNT,-,5928,6040,5928,6040,"5,984.00",20,5812,"119,680",2,228.00,112.00,3.92,1.89,0.93,"8,287.00","5,336.00"
10,BOKL,-,320,325,310,312,314.00,"3,120",315,"979,676",20,-3.00,15.00,-0.95,4.84,-0.64,503.00,294.00
11,BPCL,-,450,453,440,441,444.24,"5,990",450,"2,661,015",104,-9.00,13.00,-2.00,2.95,-0.74,783.00,420.00
12,CBBL,-,930,930,899,899,912.70,634,930,"578,651",12,-31.00,31.00,-3.33,3.45,-1.52,"1,752.00",733.00
13,CBL,-,153,154,151,151,151.69,"51,643",154,"7,833,732",83,-3.00,3.00,-1.95,1.99,-0.46,272.00,136.00
14,CCBL,-,172,173,169,170,170.44,"8,059",171,"1,373,594",54,-1.00,4.00,-0.58,2.37,-0.26,388.00,155.00
15,CFCL,-,114,115,114,115,114.93,214,116,"24,596",3,-1.00,1.00,-0.86,0.88,0.06,216.00,114.00
16,CHCL,-,770,772,760,760,762.71,"2,697",775,"2,057,024",48,-15.00,12.00,-1.94,1.58,-0.36,975.00,543.74
17,CHL,-,148,155,148,151,152.20,949,147,"144,436",23,4.00,7.00,2.72,4.73,-0.79,355.00,136.00
18,CIT,-,2585,2585,2550,2570,"2,570.71",133,2585,"341,905",3,-15.00,35.00,-0.58,1.37,-0.03,"4,857.00","2,298.00"
19,CLBSL,-,726,745,726,745,735.73,75,736,"55,180",6,9.00,19.00,1.22,2.62,1.24,"1,414.00",613.00
20,CMF1,-,9.43,9.43,9.42,9.42,9.42,"7,000",9.6,"65,970",4,-0.18,0.01,-1.88,0.11,-0.05,10.00,9.30
21,CORBL,-,114,114,114,114,114.00,100,112,"11,400",2,2.00,0.00,1.79,0.00,0.00,150.00,112.00
22,CZBIL,-,241,247,240,242,241.70,"3,003",243,"725,815",30,-1.00,7.00,-0.41,2.92,0.13,412.00,236.00
23,DBBL,-,134,134,133,133,133.24,211,135,"28,113",5,-2.00,1.00,-1.48,0.75,-0.18,281.00,130.00
24,DDBL,-,763,787,751,787,760.24,"2,088",775,"1,587,391",23,12.00,36.00,1.55,4.79,3.40,"1,550.00",605.00
25,DHPL,-,119,119,113,113,115.20,433,117,"49,881",6,-4.00,6.00,-3.42,5.31,-1.95,226.00,108.00
26,EBL,-,681,689,676,679,681.18,"9,962",686,"6,785,960",61,-7.00,13.00,-1.02,1.92,-0.32,"1,710.00",650.00
27,EBLCP,-,569,569,569,569,569.00,10,558,"5,690",1,11.00,0.00,1.97,0.00,0.00,"1,131.00",548.00
28,EDBL,-,325,325,319,319,319.24,500,331,"159,620",2,-12.00,6.00,-3.63,1.88,-0.08,750.00,315.00
29,EIC,-,1390,1390,1372,1380,"1,383.70",92,1400,"127,300",4,-20.00,18.00,-1.43,1.31,-0.27,"3,199.00","1,171.00"
30,FMDBL,-,556,556,550,553,552.52,"2,384",567,"1,317,214",26,-14.00,6.00,-2.47,1.09,0.09,"1,200.00",450.00
31,FOWAD,-,2281,2320,2235,2235,"2,265.92",251,2280,"568,745",10,-45.00,85.00,-1.97,3.80,-1.38,"4,140.00","1,447.00"
32,GBBL,-,181,183,180,180,181.02,"3,362",180,"608,602",17,0.00,3.00,0.00,1.67,-0.57,312.00,169.00
