S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,327,335,327,335,329.55,"2,982",327,"982,730",27,8.00,8.00,2.45,2.45,1.63,451.00,283.00
2,AHPC,-,110,111,107,111,108.44,"3,931",110,"426,296",12,1.00,4.00,0.91,3.74,2.30,217.00,107.00
3,AKPL,-,190,190,186,187,186.67,302,190,"56,374",14,-3.00,4.00,-1.58,2.15,0.18,379.00,179.00
4,ALICL,-,452,459,452,455,454.11,450,458,"204,350",6,-3.00,7.00,-0.66,1.55,0.20,"1,500.00",445.00
5,AMFI,-,580,580,571,580,579.88,763,580,"442,450",5,0.00,9.00,0.00,1.58,0.02,"1,000.00",255.00
6,API,-,150,150,144,148,146.61,"15,170",149,"2,224,046",28,-1.00,6.00,-0.67,4.17,0.94,493.00,133.00
7,BARUN,-,108,112,107,112,110.50,337,106,"37,240",10,6.00,5.00,5.66,4.67,1.34,213.00,104.00
8,BBC,-,1795,1800,1795,1800,"1,798.33",30,1774,"53,950",2,26.00,5.00,1.47,0.28,0.09,"2,050.00","1,628.00"
9,BHBL,-,125,127,125,127,126.92,521,127,"66,125",2,0.00,2.00,0.00,1.60,0.06,191.00,120.00
10,BNT,-,6370,6370,6370,6370,"6,370.00",10,6500,"63,700",1,-130.00,0.00,-2.00,0.00,0.00,"8,287.00","5,243.00"
11,BOKL,-,305,308,302,308,303.64,"7,850",305,"2,383,548",32,3.00,6.00,0.98,1.99,1.42,433.00,250.00
12,BPCL,-,437,440,430,437,435.49,"11,748",429,"5,116,192",111,8.00,10.00,1.86,2.33,0.34,770.00,415.00
13,CBBL,-,833,838,829,832,830.26,"9,264",827,"7,691,530",23,5.00,9.00,0.60,1.09,0.21,"1,173.00",733.00
14,CBL,-,161,161,158,160,160.13,"18,587",158,"2,976,281",40,2.00,3.00,1.27,1.90,-0.08,200.00,136.00
15,CCBL,-,172,172,169,171,170.46,"9,885",170,"1,684,979",52,1.00,3.00,0.59,1.78,0.32,222.00,155.00
16,CFCL,-,107,109,107,109,108.38,162,108,"17,558",2,1.00,2.00,0.93,1.87,0.57,189.00,107.00
17,CHCL,-,600,610,596,610,600.00,"12,745",600,"7,647,040",44,10.00,14.00,1.67,2.35,1.64,969.00,590.00
18,CIT,-,1630,1630,1622,1622,"1,624.81",77,1631,"125,110",4,-9.00,8.00,-0.55,0.49,-0.17,"3,655.00","1,601.00"
19,CLBSL,-,528,528,525,525,526.50,20,538,"10,530",2,-13.00,3.00,-2.42,0.57,-0.29,"1,060.00",525.00
20,CZBIL,-,220,226,220,226,223.62,"14,564",222,"3,256,863",52,4.00,6.00,1.80,2.73,1.05,307.00,219.00
21,DBBL,-,124,126,124,126,124.95,"5,044",122,"630,227",23,4.00,2.00,3.28,1.61,0.84,200.00,120.00
22,DDBL,-,574,575,574,575,574.91,"1,114",570,"640,450",7,5.00,1.00,0.88,0.17,0.02,"1,182.00",561.00
23,EBL,-,530,536,525,534,528.50,"6,918",524,"3,656,175",37,10.00,11.00,1.91,2.10,1.03,"1,218.00",515.00
24,EIC,-,737,748,731,748,737.89,238,735,"175,618",10,13.00,17.00,1.77,2.33,1.35,"2,631.00",574.00
25,FMDBL,-,321,324,319,321,320.30,"1,228",319,"393,330",11,2.00,5.00,0.63,1.57,0.22,945.00,309.00
26,FOWAD,-,1670,1686,1640,1680,"1,670.34","1,758",1700,"2,936,454",54,-20.00,46.00,-1.18,2.80,0.58,"3,620.00","1,544.00"
27,GBBL,-,175,175,175,175,175.00,761,172,"133,175",5,3.00,0.00,1.74,0.00,0.00,251.00,169.00
28,GBIME,-,314,318,314,317,315.53,"16,030",314,"5,057,961",88,3.00,4.00,0.96,1.27,0.46,344.00,275.00
29,GBLBS,-,399,403,393,398,397.80,"3,065",399,"1,219,245",21,-1.00,10.00,-0.25,2.54,0.05,684.00,388.00
30,GDBL,-,190,193,190,190,190.75,"2,472",191,"471,540",18,-1.00,3.00,-0.52,1.58,-0.40,282.00,181.00
31,GFCL,-,118,118,118,118,118.00,348,119,"41,064",1,-1.00,0.00,-0.84,0.00,0.00,183.00,115.00
32,GLICL,-,558,568,552,568,556.06,"1,517",563,"843,544",14,5.00,16.00,0.89,2.90,2.10,"1,065.00",534.00
33,GMFIL,-,116,116,116,116,116.00,50,116,"5,800",1,0.00,0.00,0.00,0.00,0.00,195.00,114.00
34,GRDBL,-,110,110,108,108,108.96,750,109,"81,720",7,-1.00,2.00,-0.92,1.85,-0.89,605.00,107.00
35,GUFL,-,104,104,102,102,103.88,850,102,"88,300",2,0.00,2.00,0.00,1.96,-1.85,170.00,100.00
36,HATH,-,110,112,110,112,111.58,190,112,"21,200",2,0.00,2.00,0.00,1.82,0.38,165.00,104.00
37,HBL,-,481,481,477,480,479.38,976,477,"467,878",11,3.00,4.00,0.63,0.84,0.13,873.00,477.00
38,HDL,-,1245,1245,1245,1245,"1,245.00",140,1250,"174,300",1,-5.00,0.00,-0.40,0.00,0.00,"1,550.00",900.00
39,HGI,-,368,368,362,366,365.90,"1,259",361,"460,662",10,5.00,6.00,1.39,1.66,0.03,685.00,348.00
40,HIDCL,-,145,149,145,149,147.11,"3,775",147,"555,324",23,2.00,4.00,1.36,2.76,1.27,188.00,134.00
41,HPPL,-,172,174,170,174,172.55,420,172,"72,470",14,2.00,4.00,1.16,2.35,0.83,428.00,165.00
42,ICFC,-,155,155,153,153,154.52,"2,110",154,"326,030",9,-1.00,2.00,-0.65,1.31,-0.99,221.00,150.00
43,IGI,-,404,411,400,405,403.63,"1,020",397,"411,700",18,8.00,11.00,2.02,2.75,0.34,"1,144.00",360.00
44,JBBL,-,133,135,133,135,134.06,"6,109",134,"818,965",11,1.00,2.00,0.75,1.50,0.70,188.00,131.00
45,JBNL,-,175,177,174,177,175.17,"17,319",174,"3,033,850",39,3.00,3.00,1.72,1.72,1.03,252.00,144.00
46,JFL,-,166,170,166,170,169.25,800,165,"135,400",3,5.00,4.00,3.03,2.41,0.44,244.00,147.00
47,JSLBB,-,2500,2549,2500,2544,"2,529.94",34,2498,"86,018",3,46.00,49.00,1.84,1.96,0.55,"3,885.00","2,173.00"
48,KADBL,-,176,176,176,176,176.00,15,173,"2,640",1,3.00,0.00,1.73,0.00,0.00,239.00,169.00
49,KBBL,-,234,234,234,234,234.00,"1,618",230,"378,612",1,4.00,0.00,1.74,0.00,0.00,258.00,200.00
50,KBL,-,240,249,240,249,243.58,"16,601",240,"4,043,665",55,9.00,9.00,3.75,3.75,2.18,309.00,187.00
51,KEBL,-,260,271,256,271,262.44,"3,313",259,"869,466",13,12.00,15.00,4.63,5.86,3.16,372.00,0.00
52,KKHC,-,94,94,93,93,93.18,144,93,"13,418",8,0.00,1.00,0.00,1.08,-0.19,163.00,90.00
53,KMCDB,-,760,760,744,744,756.00,"1,896",760,"1,433,378",8,-16.00,16.00,-2.11,2.15,-1.61,"1,997.00",744.00
54,KMFL,-,1099,1100,1099,1100,"1,099.83",116,1100,"127,580",5,0.00,1.00,0.00,0.09,0.02,"2,450.00","1,080.00"
55,KNBL,-,118,118,116,116,116.33,60,119,"6,980",3,-3.00,2.00,-2.52,1.72,-0.29,180.00,116.00
56,KPCL,-,103,104,102,103,102.64,250,104,"25,660",25,-1.00,2.00,-0.96,1.96,0.35,133.00,101.00
57,KRBL,-,99,100,99,100,99.92,"1,632",99,"163,068",8,1.00,1.00,1.01,1.01,0.08,291.00,97.00
58,KSBBL,-,133,134,132,134,133.80,"2,924",132,"391,226",10,2.00,2.00,1.52,1.52,0.15,202.00,129.00
59,LBBL,-,158,161,156,160,157.12,"3,406",159,"535,158",7,1.00,5.00,0.63,3.21,1.80,201.00,136.00
60,LBL,-,218,218,214,217,215.97,"3,520",215,"760,219",19,2.00,4.00,0.93,1.87,0.47,292.00,209.00
61,LEMF,-,8.83,8.83,8.33,8.33,8.58,400,9,"3,431",4,-0.67,0.50,-7.44,6.00,-2.97,10.10,7.79
62,LGIL,-,426,433,425,433,428.68,"2,877",428,"1,233,317",19,5.00,8.00,1.17,1.88,1.00,829.00,410.00
63,LICN,-,1430,1430,1430,1430,"1,430.00",41,1458,"58,630",1,-28.00,0.00,-1.92,0.00,0.00,"2,100.00","1,396.00"
64,LLBS,-,718,720,700,700,710.46,304,732,"215,980",6,-32.00,20.00,-4.37,2.86,-1.49,"1,400.00",674.00
65,LVF1,-,9.9,9.9,9.9,9.9,9.90,"1,161",10,"11,494",2,-0.10,0.00,-1.00,0.00,-0.00,11.87,9.90
66,MBL,-,207,210,205,210,207.55,"12,484",204,"2,591,011",32,6.00,5.00,2.94,2.44,1.17,299.00,200.00
67,MDB,-,270,270,270,270,270.00,125,272,"33,750",2,-2.00,0.00,-0.74,0.00,0.00,520.00,250.00
68,MEGA,-,186,190,186,190,187.08,"21,353",186,"3,994,759",55,4.00,4.00,2.15,2.15,1.54,449.00,150.00
69,MERO,-,886,903,886,901,898.07,58,890,"52,088",3,11.00,17.00,1.24,1.92,0.33,"1,516.00",876.00
70,MFIL,-,121,121,121,121,121.00,"2,298",122,"278,058",6,-1.00,0.00,-0.82,0.00,0.00,147.00,114.00
71,MLBBL,-,825,825,801,801,814.63,54,833,"43,990",4,-32.00,24.00,-3.84,3.00,-1.70,"1,387.00",801.00
72,MLBL,-,168,168,163,164,166.25,"7,286",166,"1,211,278",15,-2.00,5.00,-1.20,3.07,-1.37,218.00,158.00
73,MMFDB,-,906,951,900,951,926.70,293,900,"271,523",9,51.00,51.00,5.67,5.67,2.56,"3,349.00",880.00
74,MNBBL,-,332,335,331,334,332.32,"9,247",328,"3,072,963",37,6.00,4.00,1.83,1.21,0.50,633.00,320.00
75,MSLB,-,1199,1199,1176,1180,"1,189.70",455,1199,"541,315",12,-19.00,23.00,-1.58,1.96,-0.82,"3,341.00","1,170.00"
76,NABIL,-,853,856,850,852,851.39,"4,171",850,"3,551,145",51,2.00,6.00,0.24,0.71,0.07,"1,176.00",830.00
77,NABILP,-,696,696,683,692,694.47,"6,698",695,"4,651,534",17,-3.00,13.00,-0.43,1.90,-0.36,881.00,677.00
78,NADEP,-,685,703,685,700,695.26,850,685,"590,970",44,15.00,18.00,2.19,2.63,0.68,"1,639.00",626.00
79,NBB,-,192,193,191,192,191.61,"9,687",189,"1,856,160",34,3.00,2.00,1.59,1.05,0.20,303.00,189.00
80,NBBL,-,750,750,741,750,748.93,748,750,"560,200",6,0.00,9.00,0.00,1.21,0.14,"2,850.00",741.00
81,NBL,-,295,295,292,295,293.33,"94,368",292,"27,681,111",86,3.00,3.00,1.03,1.03,0.57,384.00,280.00
82,NCCB,-,200,203,199,203,200.63,"27,416",199,"5,500,576",69,4.00,4.00,2.01,2.01,1.17,374.00,172.00
83,NCDB,-,118,118,118,118,118.00,106,119,"12,508",1,-1.00,0.00,-0.84,0.00,0.00,162.00,0.00
84,NEF,-,8.1,8.1,7.98,7.98,8.02,"17,802",8.1,"142,778",6,-0.12,0.12,-1.48,1.50,-0.51,10.30,7.90
85,NGPL,-,127,128,126,126,126.62,750,129,"94,963",8,-3.00,2.00,-2.33,1.59,-0.49,262.00,120.00
86,NHPC,-,71,71,69,69,69.76,"4,100",70,"286,000",14,-1.00,2.00,-1.43,2.90,-1.10,125.00,69.00
87,NIB,-,618,621,616,619,617.87,"5,809",619,"3,589,187",75,0.00,5.00,0.00,0.81,0.18,700.00,600.00
88,NIBLPF,-,7.13,7.13,7.13,7.13,7.13,253,7.26,"1,804",1,-0.13,0.00,-1.79,0.00,-0.01,10.40,7.00
89,NIBPO,-,560,560,560,560,560.00,100,560,"56,000",1,0.00,0.00,0.00,0.00,0.00,605.00,531.00
90,NIBSF1,-,9,9,9,9,9.00,500,9.05,"4,500",1,-0.05,0.00,-0.55,0.00,0.00,12.65,9.00
91,NICA,-,357,375,355,375,364.39,"23,098",357,"8,416,577",73,18.00,20.00,5.04,5.63,2.83,459.00,285.00
92,NICL,-,478,487,467,487,473.64,"2,711",476,"1,284,027",22,11.00,20.00,2.31,4.28,2.74,"1,480.00",440.00
93,NIL,-,426,442,426,440,434.43,326,433,"141,625",7,7.00,16.00,1.62,3.76,1.27,942.00,416.00
94,NLBBL,-,470,487,470,487,481.03,781,478,"375,686",7,9.00,17.00,1.88,3.62,1.23,"1,036.00",467.00
95,NLG,-,752,760,752,760,758.40,250,766,"189,600",2,-6.00,8.00,-0.78,1.06,0.21,"1,510.00",710.00
96,NLIC,-,910,910,899,907,905.21,"14,941",904,"13,524,730",73,3.00,11.00,0.33,1.22,0.20,"1,938.00",874.00
97,NLICL,-,590,600,590,600,592.29,350,592,"207,300",5,8.00,10.00,1.35,1.69,1.29,"1,730.00",590.00
98,NMB,-,356,359,355,359,357.94,"41,526",356,"14,863,636",161,3.00,4.00,0.84,1.13,0.30,502.00,303.00
99,NMBHF1,-,8.77,8.77,8.77,8.77,8.77,"3,329",8.76,"29,195",1,0.01,0.00,0.11,0.00,0.00,10.30,8.00
100,NMBMF,-,1005,1010,1000,1001,"1,004.89",828,1005,"832,045",10,-4.00,10.00,-0.40,1.00,-0.39,"2,180.00",976.00
101,NMFBS,-,1323,1323,1300,1300,"1,311.50",24,1350,"31,476",2,-50.00,23.00,-3.70,1.77,-0.88,"2,810.00","1,300.00"
102,NNLB,-,500,500,500,500,500.00,10,491,"5,000",1,9.00,0.00,1.83,0.00,0.00,"3,162.00",480.00
103,NSEWA,-,530,530,520,530,528.00,50,535,"26,400",5,-5.00,10.00,-0.93,1.92,0.38,889.00,312.00
104,NTC,-,769,774,769,774,770.72,"1,220",769,"940,280",4,5.00,5.00,0.65,0.65,0.42,952.00,687.00
105,NUBL,-,691,691,690,690,690.70,431,690,"297,690",3,0.00,1.00,0.00,0.14,-0.10,"2,345.00",684.00
106,PCBL,-,315,315,310,313,310.85,"7,237",315,"2,249,620",38,-2.00,5.00,-0.63,1.61,0.69,456.00,265.00
107,PFL,-,131,133,131,132,132.62,278,133,"36,869",5,-1.00,2.00,-0.75,1.53,-0.47,214.00,128.00
108,PIC,-,846,867,846,865,862.72,642,855,"553,865",18,10.00,21.00,1.17,2.48,0.26,"1,591.00",686.00
109,PICL,-,618,618,606,618,608.60,151,606,"91,898",6,12.00,12.00,1.98,1.98,1.52,935.00,545.00
110,PLIC,-,403,410,400,410,404.05,"2,514",402,"1,015,777",28,8.00,10.00,1.99,2.50,1.45,"1,902.00",385.00
111,PMHPL,-,118,120,118,118,118.12,250,120,"29,530",25,-2.00,2.00,-1.67,1.69,-0.10,142.00,115.00
112,PRIN,-,401,402,390,402,396.53,"1,385",395,"549,199",13,7.00,12.00,1.77,3.08,1.36,928.00,380.00
113,PRVU,-,241,247,239,246,241.59,"71,391",240,"17,247,231",103,6.00,8.00,2.50,3.35,1.79,369.00,175.00
114,PURBL,-,147,150,147,150,148.56,261,147,"38,773",4,3.00,3.00,2.04,2.04,0.96,306.00,147.00
115,RADHI,-,154,159,154,156,156.77,573,157,"89,831",17,-1.00,5.00,-0.64,3.25,-0.50,319.00,154.00
116,RBCL,-,8730,8875,8730,8875,"8,778.33",30,8900,"263,350",2,-25.00,145.00,-0.28,1.66,1.09,"15,859.00","7,850.00"
117,RBCLPO,-,7850,7850,7850,7850,"7,850.00",10,7860,"78,500",1,-10.00,0.00,-0.13,0.00,0.00,"14,500.00","7,628.00"
118,RHPC,-,99,102,99,102,99.76,"2,038",98,"203,319",8,4.00,3.00,4.08,3.03,2.19,165.00,95.00
119,RLFL,-,116,118,116,118,117.75,905,117,"106,560",4,1.00,2.00,0.85,1.72,0.22,163.00,113.00
120,RMDC,-,570,580,560,580,567.27,721,575,"409,003",13,5.00,20.00,0.87,3.57,2.19,755.00,515.00
121,RRHP,-,103,104,103,103,103.03,290,103,"29,880",26,0.00,1.00,0.00,0.97,-0.03,261.00,100.00
122,RSDC,-,380,381,375,377,377.21,"1,309",375,"493,763",32,2.00,6.00,0.53,1.60,-0.05,"1,300.00",370.00
123,SADBL,-,139,140,138,140,138.61,"3,768",139,"522,272",13,1.00,2.00,0.72,1.45,0.99,363.00,137.00
124,SAEF,-,8.57,8.57,8.56,8.56,8.56,"2,090",8.73,"17,895",2,-0.17,0.01,-1.95,0.12,-0.03,10.20,8.00
