S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,352,364,352,359,360.35,"9,880",359,"3,560,226",41,0.00,12.00,0.00,3.41,-0.38,458.00,283.00
2,AHPC,-,137,137,131,133,133.74,"9,622",139,"1,286,802",32,-6.00,6.00,-4.32,4.58,-0.55,220.00,127.00
3,AKPL,-,263,275,260,266,265.95,"9,717",268,"2,584,221",71,-2.00,15.00,-0.75,5.77,0.02,379.00,212.00
4,ALICL,-,610,615,609,615,612.61,"2,169",612,"1,328,747",16,3.00,6.00,0.49,0.99,0.39,"1,577.00",529.00
5,ALICLP,-,350,350,350,350,350.00,"32,760",350,"11,466,000",2,0.00,0.00,0.00,0.00,0.00,800.00,350.00
6,AMFI,-,915,930,905,905,908.66,730,911,"663,320",36,-6.00,25.00,-0.66,2.76,-0.40,"1,000.00",255.00
7,API,-,272,282,257,268,264.67,"16,887",267,"4,469,437",76,1.00,25.00,0.37,9.73,1.24,596.00,245.00
8,BARUN,-,127,129,127,129,128.62,156,128,"20,064",4,1.00,2.00,0.78,1.57,0.30,245.00,124.00
9,BBC,-,1660,1660,1660,1660,"1,660.00",20,1660,"33,200",1,0.00,0.00,0.00,0.00,0.00,"3,030.00","1,648.00"
10,BFC,-,102,102,100,100,100.91,"1,100",102,"111,000",3,-2.00,2.00,-1.96,2.00,-0.91,170.00,98.00
11,BHBL,-,165,171,152,161,161.31,"7,796",165,"1,257,586",41,-4.00,19.00,-2.42,12.50,-0.19,285.00,120.00
12,BOKL,-,322,322,318,319,319.62,"13,058",322,"4,173,600",39,-3.00,4.00,-0.93,1.26,-0.19,458.00,250.00
13,BPCL,-,465,482,464,475,473.68,"17,024",464,"8,063,958",186,11.00,18.00,2.37,3.88,0.28,783.00,420.00
14,CBBL,-,950,960,950,955,951.19,"3,273",954,"3,113,243",25,1.00,10.00,0.10,1.05,0.40,"1,485.00",733.00
15,CBL,-,165,171,165,170,169.32,"57,627",167,"9,757,444",152,3.00,6.00,1.80,3.64,0.40,250.00,136.00
16,CCBL,-,187,188,184,186,186.21,"24,318",185,"4,528,171",98,1.00,4.00,0.54,2.17,-0.11,234.00,155.00
17,CEFL,-,101,104,100,104,100.27,"1,250",103,"125,340",4,1.00,4.00,0.97,4.00,3.58,206.00,100.00
18,CFCL,-,120,123,119,123,120.31,"2,560",119,"308,006",15,4.00,4.00,3.36,3.36,2.18,198.00,110.00
19,CHCL,-,720,734,720,730,729.12,"10,621",734,"7,744,009",58,-4.00,14.00,-0.54,1.94,0.12,975.00,661.00
20,CHL,-,121,124,120,124,121.69,403,120,"49,040",11,4.00,4.00,3.33,3.33,1.87,213.00,115.00
21,CIT,-,2390,2390,2381,2381,"2,384.16",826,2400,"1,969,318",18,-19.00,9.00,-0.79,0.38,-0.13,"3,820.00","2,298.00"
22,CLBSL,-,696,709,696,696,701.25,167,710,"117,108",9,-14.00,13.00,-1.97,1.87,-0.75,"1,346.00",613.00
23,CORBL,-,102,102,100,100,101.33,150,103,"15,200",3,-3.00,2.00,-2.91,2.00,-1.33,150.00,100.00
24,CZBIL,-,252,257,250,252,253.03,"9,618",256,"2,433,684",72,-4.00,7.00,-1.56,2.80,-0.41,322.00,223.00
25,DBBL,-,138,148,137,141,141.11,"102,124",136,"14,410,498",201,5.00,11.00,3.68,8.03,-0.08,265.00,124.00
26,DDBL,-,670,686,667,683,677.27,"2,862",680,"1,938,352",13,3.00,19.00,0.44,2.85,0.84,"1,295.00",605.00
27,EBL,-,660,660,651,651,653.31,"9,109",660,"5,951,004",70,-9.00,9.00,-1.36,1.38,-0.35,"1,265.00",638.00
28,EDBL,-,294,294,287,289,288.88,"2,670",289,"771,315",13,0.00,7.00,0.00,2.44,0.04,512.00,283.00
29,EIC,-,1241,1260,1241,1246,"1,252.11",510,1265,"638,577",7,-19.00,19.00,-1.50,1.53,-0.49,"2,711.00","1,171.00"
30,FMDBL,-,409,415,409,410,411.85,"3,728",412,"1,535,393",30,-2.00,6.00,-0.49,1.47,-0.45,945.00,400.00
31,FOWAD,-,2180,2180,2137,2137,"2,145.57",364,2177,"780,988",12,-40.00,43.00,-1.84,2.01,-0.40,"3,805.00","1,544.00"
32,GBBL,-,197,200,196,197,197.68,"9,940",198,"1,964,924",34,-1.00,4.00,-0.51,2.04,-0.34,273.00,169.00
33,GBIME,-,323,323,315,316,317.02,"14,965",317,"4,744,178",58,-1.00,8.00,-0.32,2.54,-0.32,399.00,275.00
34,GBLBS,-,555,560,550,552,555.50,"2,680",560,"1,488,740",43,-8.00,10.00,-1.43,1.82,-0.63,684.00,533.00
35,GDBL,-,211,211,207,207,208.78,"4,801",211,"1,002,341",22,-4.00,4.00,-1.90,1.93,-0.86,380.00,181.00
36,GFCL,-,125,125,125,125,125.00,99,127,"12,375",1,-2.00,0.00,-1.57,0.00,0.00,194.00,117.00
37,GILB,-,1120,1140,1120,1130,"1,124.53",132,1140,"148,438",6,-10.00,20.00,-0.88,1.79,0.48,"1,570.00",951.00
38,GIMES1,-,8.36,9.02,8.3,9.02,8.78,"26,000",8.2,"228,200",16,0.82,0.72,10.00,8.67,2.69,10.30,7.92
39,GLICL,-,811,828,811,812,816.27,"1,287",825,"1,050,537",16,-13.00,17.00,-1.58,2.10,-0.53,"1,091.00",598.00
40,GMFIL,-,125,125,124,124,124.05,"2,096",126,"260,004",2,-2.00,1.00,-1.59,0.81,-0.04,270.00,122.00
41,GRDBL,-,115,120,114,115,115.71,"4,890",114,"565,800",20,1.00,6.00,0.88,5.26,-0.61,674.00,110.00
42,GUFL,-,106,110,106,110,109.15,"1,942",107,"211,968",5,3.00,4.00,2.80,3.77,0.77,204.00,103.00
43,HATH,-,118,120,118,120,118.15,"2,180",118,"257,560",4,2.00,2.00,1.69,1.69,1.54,165.00,114.00
44,HBL,-,561,565,554,560,558.76,"3,036",564,"1,696,399",15,-4.00,11.00,-0.71,1.99,0.22,907.00,525.00
45,HDL,-,1363,1363,1336,1336,"1,342.75",40,1390,"53,710",2,-54.00,27.00,-3.88,2.02,-0.51,"1,479.00",900.00
46,HGI,-,445,446,432,436,440.42,"5,189",443,"2,285,337",41,-7.00,14.00,-1.58,3.24,-1.01,779.00,350.00
47,HIDCL,-,161,164,161,162,162.35,"6,118",164,"993,233",54,-2.00,3.00,-1.22,1.86,-0.21,196.00,134.00
48,HPPL,-,271,271,255,257,261.87,"2,150",270,"563,020",42,-13.00,16.00,-4.81,6.27,-1.89,435.00,238.00
49,IGI,-,855,854,818,818,830.62,775,839,"643,730",13,-21.00,36.00,-2.50,4.40,-1.54,"1,144.00",660.00
